NOK_per_kWh,EUR_per_kWh,EXR,time_start,time_end
0.0001,1e-05,10.4498,2022-10-08T00:00:00+02:00,2022-10-08T01:00:00+02:00
0.0,0.0,10.4498,2022-10-08T01:00:00+02:00,2022-10-08T02:00:00+02:00
0.0,0.0,10.4498,2022-10-08T02:00:00+02:00,2022-10-08T03:00:00+02:00
0.00021,2e-05,10.4498,2022-10-08T03:00:00+02:00,2022-10-08T04:00:00+02:00
0.00073,7e-05,10.4498,2022-10-08T04:00:00+02:00,2022-10-08T05:00:00+02:00
0.02121,0.00203,10.4498,2022-10-08T05:00:00+02:00,2022-10-08T06:00:00+02:00
0.03971,0.0038,10.4498,2022-10-08T06:00:00+02:00,2022-10-08T07:00:00+02:00
0.07816,0.00748,10.4498,2022-10-08T07:00:00+02:00,2022-10-08T08:00:00+02:00
0.10586,0.01013,10.4498,2022-10-08T08:00:00+02:00,2022-10-08T09:00:00+02:00
0.1254,0.012,10.4498,2022-10-08T09:00:00+02:00,2022-10-08T10:00:00+02:00
0.13449,0.01287,10.4498,2022-10-08T10:00:00+02:00,2022-10-08T11:00:00+02:00
0.1209,0.01157,10.4498,2022-10-08T11:00:00+02:00,2022-10-08T12:00:00+02:00
0.11045,0.01057,10.4498,2022-10-08T12:00:00+02:00,2022-10-08T13:00:00+02:00
0.09812,0.00939,10.4498,2022-10-08T13:00:00+02:00,2022-10-08T14:00:00+02:00
0.09426,0.00902,10.4498,2022-10-08T14:00:00+02:00,2022-10-08T15:00:00+02:00
0.10105,0.00967,10.4498,2022-10-08T15:00:00+02:00,2022-10-08T16:00:00+02:00
0.10836,0.01037,10.4498,2022-10-08T16:00:00+02:00,2022-10-08T17:00:00+02:00
0.11359,0.01087,10.4498,2022-10-08T17:00:00+02:00,2022-10-08T18:00:00+02:00
0.12237,0.01171,10.4498,2022-10-08T18:00:00+02:00,2022-10-08T19:00:00+02:00
0.13668,0.01308,10.4498,2022-10-08T19:00:00+02:00,2022-10-08T20:00:00+02:00
0.11171,0.01069,10.4498,2022-10-08T20:00:00+02:00,2022-10-08T21:00:00+02:00
0.10377,0.00993,10.4498,2022-10-08T21:00:00+02:00,2022-10-08T22:00:00+02:00
0.0883,0.00845,10.4498,2022-10-08T22:00:00+02:00,2022-10-08T23:00:00+02:00
0.05528,0.00529,10.4498,2022-10-08T23:00:00+02:00,2022-10-09T00:00:00+02:00
0.02153,0.00206,10.4498,2022-10-09T00:00:00+02:00,2022-10-09T01:00:00+02:00
0.01735,0.00166,10.4498,2022-10-09T01:00:00+02:00,2022-10-09T02:00:00+02:00
0.021,0.00201,10.4498,2022-10-09T02:00:00+02:00,2022-10-09T03:00:00+02:00
0.0232,0.00222,10.4498,2022-10-09T03:00:00+02:00,2022-10-09T04:00:00+02:00
0.04723,0.00452,10.4498,2022-10-09T04:00:00+02:00,2022-10-09T05:00:00+02:00
0.08057,0.00771,10.4498,2022-10-09T05:00:00+02:00,2022-10-09T06:00:00+02:00
0.10554,0.0101,10.4498,2022-10-09T06:00:00+02:00,2022-10-09T07:00:00+02:00
0.11881,0.01137,10.4498,2022-10-09T07:00:00+02:00,2022-10-09T08:00:00+02:00
0.14567,0.01394,10.4498,2022-10-09T08:00:00+02:00,2022-10-09T09:00:00+02:00
0.15267,0.01461,10.4498,2022-10-09T09:00:00+02:00,2022-10-09T10:00:00+02:00
0.1534,0.01468,10.4498,2022-10-09T10:00:00+02:00,2022-10-09T11:00:00+02:00
0.15476,0.01481,10.4498,2022-10-09T11:00:00+02:00,2022-10-09T12:00:00+02:00
0.1533,0.01467,10.4498,2022-10-09T12:00:00+02:00,2022-10-09T13:00:00+02:00
0.14881,0.01424,10.4498,2022-10-09T13:00:00+02:00,2022-10-09T14:00:00+02:00
0.15163,0.01451,10.4498,2022-10-09T14:00:00+02:00,2022-10-09T15:00:00+02:00
0.15069,0.01442,10.4498,2022-10-09T15:00:00+02:00,2022-10-09T16:00:00+02:00
0.1534,0.01468,10.4498,2022-10-09T16:00:00+02:00,2022-10-09T17:00:00+02:00
0.15716,0.01504,10.4498,2022-10-09T17:00:00+02:00,2022-10-09T18:00:00+02:00
0.16134,0.01544,10.4498,2022-10-09T18:00:00+02:00,2022-10-09T19:00:00+02:00
0.15748,0.01507,10.4498,2022-10-09T19:00:00+02:00,2022-10-09T20:00:00+02:00
0.14933,0.01429,10.4498,2022-10-09T20:00:00+02:00,2022-10-09T21:00:00+02:00
0.14943,0.0143,10.4498,2022-10-09T21:00:00+02:00,2022-10-09T22:00:00+02:00
0.13282,0.01271,10.4498,2022-10-09T22:00:00+02:00,2022-10-09T23:00:00+02:00
0.11213,0.01073,10.4498,2022-10-09T23:00:00+02:00,2022-10-10T00:00:00+02:00
0.11599,0.01122,10.3378,2022-10-10T00:00:00+02:00,2022-10-10T01:00:00+02:00
0.10731,0.01038,10.3378,2022-10-10T01:00:00+02:00,2022-10-10T02:00:00+02:00
0.1011,0.00978,10.3378,2022-10-10T02:00:00+02:00,2022-10-10T03:00:00+02:00
0.09335,0.00903,10.3378,2022-10-10T03:00:00+02:00,2022-10-10T04:00:00+02:00
0.09852,0.00953,10.3378,2022-10-10T04:00:00+02:00,2022-10-10T05:00:00+02:00
0.11692,0.01131,10.3378,2022-10-10T05:00:00+02:00,2022-10-10T06:00:00+02:00
0.12964,0.01254,10.3378,2022-10-10T06:00:00+02:00,2022-10-10T07:00:00+02:00
0.12571,0.01216,10.3378,2022-10-10T07:00:00+02:00,2022-10-10T08:00:00+02:00
0.13398,0.01296,10.3378,2022-10-10T08:00:00+02:00,2022-10-10T09:00:00+02:00
0.13997,0.01354,10.3378,2022-10-10T09:00:00+02:00,2022-10-10T10:00:00+02:00
0.13522,0.01308,10.3378,2022-10-10T10:00:00+02:00,2022-10-10T11:00:00+02:00
0.1317,0.01274,10.3378,2022-10-10T11:00:00+02:00,2022-10-10T12:00:00+02:00
0.12095,0.0117,10.3378,2022-10-10T12:00:00+02:00,2022-10-10T13:00:00+02:00
0.13067,0.01264,10.3378,2022-10-10T13:00:00+02:00,2022-10-10T14:00:00+02:00
0.1377,0.01332,10.3378,2022-10-10T14:00:00+02:00,2022-10-10T15:00:00+02:00
0.13418,0.01298,10.3378,2022-10-10T15:00:00+02:00,2022-10-10T16:00:00+02:00
0.12984,0.01256,10.3378,2022-10-10T16:00:00+02:00,2022-10-10T17:00:00+02:00
0.13408,0.01297,10.3378,2022-10-10T17:00:00+02:00,2022-10-10T18:00:00+02:00
0.13822,0.01337,10.3378,2022-10-10T18:00:00+02:00,2022-10-10T19:00:00+02:00
0.13336,0.0129,10.3378,2022-10-10T19:00:00+02:00,2022-10-10T20:00:00+02:00
0.1102,0.01066,10.3378,2022-10-10T20:00:00+02:00,2022-10-10T21:00:00+02:00
0.09914,0.00959,10.3378,2022-10-10T21:00:00+02:00,2022-10-10T22:00:00+02:00
0.07092,0.00686,10.3378,2022-10-10T22:00:00+02:00,2022-10-10T23:00:00+02:00
0.02088,0.00202,10.3378,2022-10-10T23:00:00+02:00,2022-10-11T00:00:00+02:00
0.01334,0.00128,10.4235,2022-10-11T00:00:00+02:00,2022-10-11T01:00:00+02:00
0.01261,0.00121,10.4235,2022-10-11T01:00:00+02:00,2022-10-11T02:00:00+02:00
0.00959,0.00092,10.4235,2022-10-11T02:00:00+02:00,2022-10-11T03:00:00+02:00
0.01094,0.00105,10.4235,2022-10-11T03:00:00+02:00,2022-10-11T04:00:00+02:00
0.02158,0.00207,10.4235,2022-10-11T04:00:00+02:00,2022-10-11T05:00:00+02:00
0.08099,0.00777,10.4235,2022-10-11T05:00:00+02:00,2022-10-11T06:00:00+02:00
0.11435,0.01097,10.4235,2022-10-11T06:00:00+02:00,2022-10-11T07:00:00+02:00
0.13154,0.01262,10.4235,2022-10-11T07:00:00+02:00,2022-10-11T08:00:00+02:00
0.13686,0.01313,10.4235,2022-10-11T08:00:00+02:00,2022-10-11T09:00:00+02:00
0.13519,0.01297,10.4235,2022-10-11T09:00:00+02:00,2022-10-11T10:00:00+02:00
0.13394,0.01285,10.4235,2022-10-11T10:00:00+02:00,2022-10-11T11:00:00+02:00
0.13175,0.01264,10.4235,2022-10-11T11:00:00+02:00,2022-10-11T12:00:00+02:00
0.13134,0.0126,10.4235,2022-10-11T12:00:00+02:00,2022-10-11T13:00:00+02:00
0.12738,0.01222,10.4235,2022-10-11T13:00:00+02:00,2022-10-11T14:00:00+02:00
0.11612,0.01114,10.4235,2022-10-11T14:00:00+02:00,2022-10-11T15:00:00+02:00
0.11424,0.01096,10.4235,2022-10-11T15:00:00+02:00,2022-10-11T16:00:00+02:00
0.11893,0.01141,10.4235,2022-10-11T16:00:00+02:00,2022-10-11T17:00:00+02:00
0.13217,0.01268,10.4235,2022-10-11T17:00:00+02:00,2022-10-11T18:00:00+02:00
0.13624,0.01307,10.4235,2022-10-11T18:00:00+02:00,2022-10-11T19:00:00+02:00
0.13321,0.01278,10.4235,2022-10-11T19:00:00+02:00,2022-10-11T20:00:00+02:00
0.11466,0.011,10.4235,2022-10-11T20:00:00+02:00,2022-10-11T21:00:00+02:00
0.11028,0.01058,10.4235,2022-10-11T21:00:00+02:00,2022-10-11T22:00:00+02:00
0.08756,0.0084,10.4235,2022-10-11T22:00:00+02:00,2022-10-11T23:00:00+02:00
0.05128,0.00492,10.4235,2022-10-11T23:00:00+02:00,2022-10-12T00:00:00+02:00
0.10852,0.01042,10.4145,2022-10-12T00:00:00+02:00,2022-10-12T01:00:00+02:00
0.10727,0.0103,10.4145,2022-10-12T01:00:00+02:00,2022-10-12T02:00:00+02:00
0.10966,0.01053,10.4145,2022-10-12T02:00:00+02:00,2022-10-12T03:00:00+02:00
0.11706,0.01124,10.4145,2022-10-12T03:00:00+02:00,2022-10-12T04:00:00+02:00
0.12831,0.01232,10.4145,2022-10-12T04:00:00+02:00,2022-10-12T05:00:00+02:00
0.1508,0.01448,10.4145,2022-10-12T05:00:00+02:00,2022-10-12T06:00:00+02:00
0.16549,0.01589,10.4145,2022-10-12T06:00:00+02:00,2022-10-12T07:00:00+02:00
0.18277,0.01755,10.4145,2022-10-12T07:00:00+02:00,2022-10-12T08:00:00+02:00
0.19017,0.01826,10.4145,2022-10-12T08:00:00+02:00,2022-10-12T09:00:00+02:00
0.19277,0.01851,10.4145,2022-10-12T09:00:00+02:00,2022-10-12T10:00:00+02:00
0.20631,0.01981,10.4145,2022-10-12T10:00:00+02:00,2022-10-12T11:00:00+02:00
0.2185,0.02098,10.4145,2022-10-12T11:00:00+02:00,2022-10-12T12:00:00+02:00
0.18579,0.01784,10.4145,2022-10-12T12:00:00+02:00,2022-10-12T13:00:00+02:00
0.17903,0.01719,10.4145,2022-10-12T13:00:00+02:00,2022-10-12T14:00:00+02:00
0.1759,0.01689,10.4145,2022-10-12T14:00:00+02:00,2022-10-12T15:00:00+02:00
0.16642,0.01598,10.4145,2022-10-12T15:00:00+02:00,2022-10-12T16:00:00+02:00
0.186,0.01786,10.4145,2022-10-12T16:00:00+02:00,2022-10-12T17:00:00+02:00
0.16611,0.01595,10.4145,2022-10-12T17:00:00+02:00,2022-10-12T18:00:00+02:00
0.17101,0.01642,10.4145,2022-10-12T18:00:00+02:00,2022-10-12T19:00:00+02:00
0.17101,0.01642,10.4145,2022-10-12T19:00:00+02:00,2022-10-12T20:00:00+02:00
0.16694,0.01603,10.4145,2022-10-12T20:00:00+02:00,2022-10-12T21:00:00+02:00
0.16424,0.01577,10.4145,2022-10-12T21:00:00+02:00,2022-10-12T22:00:00+02:00
0.16132,0.01549,10.4145,2022-10-12T22:00:00+02:00,2022-10-12T23:00:00+02:00
0.15601,0.01498,10.4145,2022-10-12T23:00:00+02:00,2022-10-13T00:00:00+02:00
0.15736,0.0152,10.3525,2022-10-13T00:00:00+02:00,2022-10-13T01:00:00+02:00
0.1528,0.01476,10.3525,2022-10-13T01:00:00+02:00,2022-10-13T02:00:00+02:00
0.14732,0.01423,10.3525,2022-10-13T02:00:00+02:00,2022-10-13T03:00:00+02:00
0.14587,0.01409,10.3525,2022-10-13T03:00:00+02:00,2022-10-13T04:00:00+02:00
0.15021,0.01451,10.3525,2022-10-13T04:00:00+02:00,2022-10-13T05:00:00+02:00
0.16202,0.01565,10.3525,2022-10-13T05:00:00+02:00,2022-10-13T06:00:00+02:00
0.18821,0.01818,10.3525,2022-10-13T06:00:00+02:00,2022-10-13T07:00:00+02:00
0.19111,0.01846,10.3525,2022-10-13T07:00:00+02:00,2022-10-13T08:00:00+02:00
0.19514,0.01885,10.3525,2022-10-13T08:00:00+02:00,2022-10-13T09:00:00+02:00
0.20353,0.01966,10.3525,2022-10-13T09:00:00+02:00,2022-10-13T10:00:00+02:00
0.22765,0.02199,10.3525,2022-10-13T10:00:00+02:00,2022-10-13T11:00:00+02:00
0.21885,0.02114,10.3525,2022-10-13T11:00:00+02:00,2022-10-13T12:00:00+02:00
0.23542,0.02274,10.3525,2022-10-13T12:00:00+02:00,2022-10-13T13:00:00+02:00
0.28076,0.02712,10.3525,2022-10-13T13:00:00+02:00,2022-10-13T14:00:00+02:00
0.28904,0.02792,10.3525,2022-10-13T14:00:00+02:00,2022-10-13T15:00:00+02:00
0.28966,0.02798,10.3525,2022-10-13T15:00:00+02:00,2022-10-13T16:00:00+02:00
0.31389,0.03032,10.3525,2022-10-13T16:00:00+02:00,2022-10-13T17:00:00+02:00
0.31896,0.03081,10.3525,2022-10-13T17:00:00+02:00,2022-10-13T18:00:00+02:00
0.30975,0.02992,10.3525,2022-10-13T18:00:00+02:00,2022-10-13T19:00:00+02:00
0.32165,0.03107,10.3525,2022-10-13T19:00:00+02:00,2022-10-13T20:00:00+02:00
0.33842,0.03269,10.3525,2022-10-13T20:00:00+02:00,2022-10-13T21:00:00+02:00
0.32155,0.03106,10.3525,2022-10-13T21:00:00+02:00,2022-10-13T22:00:00+02:00
0.25809,0.02493,10.3525,2022-10-13T22:00:00+02:00,2022-10-13T23:00:00+02:00
0.20653,0.01995,10.3525,2022-10-13T23:00:00+02:00,2022-10-14T00:00:00+02:00
0.19094,0.01848,10.3323,2022-10-14T00:00:00+02:00,2022-10-14T01:00:00+02:00
0.17896,0.01732,10.3323,2022-10-14T01:00:00+02:00,2022-10-14T02:00:00+02:00
0.17059,0.01651,10.3323,2022-10-14T02:00:00+02:00,2022-10-14T03:00:00+02:00
0.16583,0.01605,10.3323,2022-10-14T03:00:00+02:00,2022-10-14T04:00:00+02:00
0.15922,0.01541,10.3323,2022-10-14T04:00:00+02:00,2022-10-14T05:00:00+02:00
0.16067,0.01555,10.3323,2022-10-14T05:00:00+02:00,2022-10-14T06:00:00+02:00
0.1523,0.01474,10.3323,2022-10-14T06:00:00+02:00,2022-10-14T07:00:00+02:00
0.16842,0.0163,10.3323,2022-10-14T07:00:00+02:00,2022-10-14T08:00:00+02:00
0.17823,0.01725,10.3323,2022-10-14T08:00:00+02:00,2022-10-14T09:00:00+02:00
0.17389,0.01683,10.3323,2022-10-14T09:00:00+02:00,2022-10-14T10:00:00+02:00
0.16945,0.0164,10.3323,2022-10-14T10:00:00+02:00,2022-10-14T11:00:00+02:00
0.16769,0.01623,10.3323,2022-10-14T11:00:00+02:00,2022-10-14T12:00:00+02:00
0.16935,0.01639,10.3323,2022-10-14T12:00:00+02:00,2022-10-14T13:00:00+02:00
0.17028,0.01648,10.3323,2022-10-14T13:00:00+02:00,2022-10-14T14:00:00+02:00
0.171,0.01655,10.3323,2022-10-14T14:00:00+02:00,2022-10-14T15:00:00+02:00
0.16521,0.01599,10.3323,2022-10-14T15:00:00+02:00,2022-10-14T16:00:00+02:00
0.17627,0.01706,10.3323,2022-10-14T16:00:00+02:00,2022-10-14T17:00:00+02:00
0.17896,0.01732,10.3323,2022-10-14T17:00:00+02:00,2022-10-14T18:00:00+02:00
0.17782,0.01721,10.3323,2022-10-14T18:00:00+02:00,2022-10-14T19:00:00+02:00
0.18144,0.01756,10.3323,2022-10-14T19:00:00+02:00,2022-10-14T20:00:00+02:00
0.19611,0.01898,10.3323,2022-10-14T20:00:00+02:00,2022-10-14T21:00:00+02:00
0.21388,0.0207,10.3323,2022-10-14T21:00:00+02:00,2022-10-14T22:00:00+02:00
0.21388,0.0207,10.3323,2022-10-14T22:00:00+02:00,2022-10-14T23:00:00+02:00
0.20396,0.01974,10.3323,2022-10-14T23:00:00+02:00,2022-10-15T00:00:00+02:00
0.18639,0.01804,10.3323,2022-10-15T00:00:00+02:00,2022-10-15T01:00:00+02:00
0.18299,0.01771,10.3323,2022-10-15T01:00:00+02:00,2022-10-15T02:00:00+02:00
0.17813,0.01724,10.3323,2022-10-15T02:00:00+02:00,2022-10-15T03:00:00+02:00
0.16935,0.01639,10.3323,2022-10-15T03:00:00+02:00,2022-10-15T04:00:00+02:00
0.16501,0.01597,10.3323,2022-10-15T04:00:00+02:00,2022-10-15T05:00:00+02:00
0.16015,0.0155,10.3323,2022-10-15T05:00:00+02:00,2022-10-15T06:00:00+02:00
0.17627,0.01706,10.3323,2022-10-15T06:00:00+02:00,2022-10-15T07:00:00+02:00
0.19001,0.01839,10.3323,2022-10-15T07:00:00+02:00,2022-10-15T08:00:00+02:00
0.20334,0.01968,10.3323,2022-10-15T08:00:00+02:00,2022-10-15T09:00:00+02:00
0.21078,0.0204,10.3323,2022-10-15T09:00:00+02:00,2022-10-15T10:00:00+02:00
0.22018,0.02131,10.3323,2022-10-15T10:00:00+02:00,2022-10-15T11:00:00+02:00
0.19373,0.01875,10.3323,2022-10-15T11:00:00+02:00,2022-10-15T12:00:00+02:00
0.18691,0.01809,10.3323,2022-10-15T12:00:00+02:00,2022-10-15T13:00:00+02:00
0.17999,0.01742,10.3323,2022-10-15T13:00:00+02:00,2022-10-15T14:00:00+02:00
0.18288,0.0177,10.3323,2022-10-15T14:00:00+02:00,2022-10-15T15:00:00+02:00
0.18144,0.01756,10.3323,2022-10-15T15:00:00+02:00,2022-10-15T16:00:00+02:00
0.18257,0.01767,10.3323,2022-10-15T16:00:00+02:00,2022-10-15T17:00:00+02:00
0.19445,0.01882,10.3323,2022-10-15T17:00:00+02:00,2022-10-15T18:00:00+02:00
0.21791,0.02109,10.3323,2022-10-15T18:00:00+02:00,2022-10-15T19:00:00+02:00
0.2302,0.02228,10.3323,2022-10-15T19:00:00+02:00,2022-10-15T20:00:00+02:00
0.19993,0.01935,10.3323,2022-10-15T20:00:00+02:00,2022-10-15T21:00:00+02:00
0.19352,0.01873,10.3323,2022-10-15T21:00:00+02:00,2022-10-15T22:00:00+02:00
0.17131,0.01658,10.3323,2022-10-15T22:00:00+02:00,2022-10-15T23:00:00+02:00
0.14972,0.01449,10.3323,2022-10-15T23:00:00+02:00,2022-10-16T00:00:00+02:00
0.15757,0.01525,10.3323,2022-10-16T00:00:00+02:00,2022-10-16T01:00:00+02:00
0.15622,0.01512,10.3323,2022-10-16T01:00:00+02:00,2022-10-16T02:00:00+02:00
0.15436,0.01494,10.3323,2022-10-16T02:00:00+02:00,2022-10-16T03:00:00+02:00
0.15416,0.01492,10.3323,2022-10-16T03:00:00+02:00,2022-10-16T04:00:00+02:00
0.15664,0.01516,10.3323,2022-10-16T04:00:00+02:00,2022-10-16T05:00:00+02:00
0.16098,0.01558,10.3323,2022-10-16T05:00:00+02:00,2022-10-16T06:00:00+02:00
0.15168,0.01468,10.3323,2022-10-16T06:00:00+02:00,2022-10-16T07:00:00+02:00
0.15922,0.01541,10.3323,2022-10-16T07:00:00+02:00,2022-10-16T08:00:00+02:00
0.17958,0.01738,10.3323,2022-10-16T08:00:00+02:00,2022-10-16T09:00:00+02:00
0.21533,0.02084,10.3323,2022-10-16T09:00:00+02:00,2022-10-16T10:00:00+02:00
0.21657,0.02096,10.3323,2022-10-16T10:00:00+02:00,2022-10-16T11:00:00+02:00
0.20603,0.01994,10.3323,2022-10-16T11:00:00+02:00,2022-10-16T12:00:00+02:00
0.18846,0.01824,10.3323,2022-10-16T12:00:00+02:00,2022-10-16T13:00:00+02:00
0.13825,0.01338,10.3323,2022-10-16T13:00:00+02:00,2022-10-16T14:00:00+02:00
0.16883,0.01634,10.3323,2022-10-16T14:00:00+02:00,2022-10-16T15:00:00+02:00
0.17761,0.01719,10.3323,2022-10-16T15:00:00+02:00,2022-10-16T16:00:00+02:00
0.17968,0.01739,10.3323,2022-10-16T16:00:00+02:00,2022-10-16T17:00:00+02:00
0.19569,0.01894,10.3323,2022-10-16T17:00:00+02:00,2022-10-16T18:00:00+02:00
0.21233,0.02055,10.3323,2022-10-16T18:00:00+02:00,2022-10-16T19:00:00+02:00
0.20189,0.01954,10.3323,2022-10-16T19:00:00+02:00,2022-10-16T20:00:00+02:00
0.1896,0.01835,10.3323,2022-10-16T20:00:00+02:00,2022-10-16T21:00:00+02:00
0.19435,0.01881,10.3323,2022-10-16T21:00:00+02:00,2022-10-16T22:00:00+02:00
0.18278,0.01769,10.3323,2022-10-16T22:00:00+02:00,2022-10-16T23:00:00+02:00
0.17327,0.01677,10.3323,2022-10-16T23:00:00+02:00,2022-10-17T00:00:00+02:00
0.20901,0.02021,10.342,2022-10-17T00:00:00+02:00,2022-10-17T01:00:00+02:00
0.20643,0.01996,10.342,2022-10-17T01:00:00+02:00,2022-10-17T02:00:00+02:00
0.20239,0.01957,10.342,2022-10-17T02:00:00+02:00,2022-10-17T03:00:00+02:00
0.19846,0.01919,10.342,2022-10-17T03:00:00+02:00,2022-10-17T04:00:00+02:00
0.19319,0.01868,10.342,2022-10-17T04:00:00+02:00,2022-10-17T05:00:00+02:00
0.18874,0.01825,10.342,2022-10-17T05:00:00+02:00,2022-10-17T06:00:00+02:00
0.19329,0.01869,10.342,2022-10-17T06:00:00+02:00,2022-10-17T07:00:00+02:00
0.22028,0.0213,10.342,2022-10-17T07:00:00+02:00,2022-10-17T08:00:00+02:00
0.22215,0.02148,10.342,2022-10-17T08:00:00+02:00,2022-10-17T09:00:00+02:00
0.22184,0.02145,10.342,2022-10-17T09:00:00+02:00,2022-10-17T10:00:00+02:00
0.26248,0.02538,10.342,2022-10-17T10:00:00+02:00,2022-10-17T11:00:00+02:00
0.2904,0.02808,10.342,2022-10-17T11:00:00+02:00,2022-10-17T12:00:00+02:00
0.27479,0.02657,10.342,2022-10-17T12:00:00+02:00,2022-10-17T13:00:00+02:00
0.27675,0.02676,10.342,2022-10-17T13:00:00+02:00,2022-10-17T14:00:00+02:00
0.28699,0.02775,10.342,2022-10-17T14:00:00+02:00,2022-10-17T15:00:00+02:00
0.28306,0.02737,10.342,2022-10-17T15:00:00+02:00,2022-10-17T16:00:00+02:00
0.28409,0.02747,10.342,2022-10-17T16:00:00+02:00,2022-10-17T17:00:00+02:00
0.27975,0.02705,10.342,2022-10-17T17:00:00+02:00,2022-10-17T18:00:00+02:00
0.30178,0.02918,10.342,2022-10-17T18:00:00+02:00,2022-10-17T19:00:00+02:00
0.30519,0.02951,10.342,2022-10-17T19:00:00+02:00,2022-10-17T20:00:00+02:00
0.29278,0.02831,10.342,2022-10-17T20:00:00+02:00,2022-10-17T21:00:00+02:00
0.27168,0.02627,10.342,2022-10-17T21:00:00+02:00,2022-10-17T22:00:00+02:00
0.23476,0.0227,10.342,2022-10-17T22:00:00+02:00,2022-10-17T23:00:00+02:00
0.21056,0.02036,10.342,2022-10-17T23:00:00+02:00,2022-10-18T00:00:00+02:00
0.25095,0.02424,10.3528,2022-10-18T00:00:00+02:00,2022-10-18T01:00:00+02:00
0.24733,0.02389,10.3528,2022-10-18T01:00:00+02:00,2022-10-18T02:00:00+02:00
0.24619,0.02378,10.3528,2022-10-18T02:00:00+02:00,2022-10-18T03:00:00+02:00
0.24774,0.02393,10.3528,2022-10-18T03:00:00+02:00,2022-10-18T04:00:00+02:00
0.24443,0.02361,10.3528,2022-10-18T04:00:00+02:00,2022-10-18T05:00:00+02:00
0.25416,0.02455,10.3528,2022-10-18T05:00:00+02:00,2022-10-18T06:00:00+02:00
0.30158,0.02913,10.3528,2022-10-18T06:00:00+02:00,2022-10-18T07:00:00+02:00
0.33067,0.03194,10.3528,2022-10-18T07:00:00+02:00,2022-10-18T08:00:00+02:00
0.38295,0.03699,10.3528,2022-10-18T08:00:00+02:00,2022-10-18T09:00:00+02:00
0.37322,0.03605,10.3528,2022-10-18T09:00:00+02:00,2022-10-18T10:00:00+02:00
0.38895,0.03757,10.3528,2022-10-18T10:00:00+02:00,2022-10-18T11:00:00+02:00
0.40531,0.03915,10.3528,2022-10-18T11:00:00+02:00,2022-10-18T12:00:00+02:00
0.32984,0.03186,10.3528,2022-10-18T12:00:00+02:00,2022-10-18T13:00:00+02:00
0.28657,0.02768,10.3528,2022-10-18T13:00:00+02:00,2022-10-18T14:00:00+02:00
0.26834,0.02592,10.3528,2022-10-18T14:00:00+02:00,2022-10-18T15:00:00+02:00
0.25634,0.02476,10.3528,2022-10-18T15:00:00+02:00,2022-10-18T16:00:00+02:00
0.27062,0.02614,10.3528,2022-10-18T16:00:00+02:00,2022-10-18T17:00:00+02:00
0.25012,0.02416,10.3528,2022-10-18T17:00:00+02:00,2022-10-18T18:00:00+02:00
0.23408,0.02261,10.3528,2022-10-18T18:00:00+02:00,2022-10-18T19:00:00+02:00
0.23014,0.02223,10.3528,2022-10-18T19:00:00+02:00,2022-10-18T20:00:00+02:00
0.22238,0.02148,10.3528,2022-10-18T20:00:00+02:00,2022-10-18T21:00:00+02:00
0.21316,0.02059,10.3528,2022-10-18T21:00:00+02:00,2022-10-18T22:00:00+02:00
0.18045,0.01743,10.3528,2022-10-18T22:00:00+02:00,2022-10-18T23:00:00+02:00
0.16554,0.01599,10.3528,2022-10-18T23:00:00+02:00,2022-10-19T00:00:00+02:00
0.16612,0.016,10.3823,2022-10-19T00:00:00+02:00,2022-10-19T01:00:00+02:00
0.16311,0.01571,10.3823,2022-10-19T01:00:00+02:00,2022-10-19T02:00:00+02:00
0.16363,0.01576,10.3823,2022-10-19T02:00:00+02:00,2022-10-19T03:00:00+02:00
0.16653,0.01604,10.3823,2022-10-19T03:00:00+02:00,2022-10-19T04:00:00+02:00
0.18948,0.01825,10.3823,2022-10-19T04:00:00+02:00,2022-10-19T05:00:00+02:00
0.20038,0.0193,10.3823,2022-10-19T05:00:00+02:00,2022-10-19T06:00:00+02:00
0.21304,0.02052,10.3823,2022-10-19T06:00:00+02:00,2022-10-19T07:00:00+02:00
0.22301,0.02148,10.3823,2022-10-19T07:00:00+02:00,2022-10-19T08:00:00+02:00
0.2362,0.02275,10.3823,2022-10-19T08:00:00+02:00,2022-10-19T09:00:00+02:00
0.23526,0.02266,10.3823,2022-10-19T09:00:00+02:00,2022-10-19T10:00:00+02:00
0.24409,0.02351,10.3823,2022-10-19T10:00:00+02:00,2022-10-19T11:00:00+02:00
0.23651,0.02278,10.3823,2022-10-19T11:00:00+02:00,2022-10-19T12:00:00+02:00
0.23474,0.02261,10.3823,2022-10-19T12:00:00+02:00,2022-10-19T13:00:00+02:00
0.21699,0.0209,10.3823,2022-10-19T13:00:00+02:00,2022-10-19T14:00:00+02:00
0.20526,0.01977,10.3823,2022-10-19T14:00:00+02:00,2022-10-19T15:00:00+02:00
0.20619,0.01986,10.3823,2022-10-19T15:00:00+02:00,2022-10-19T16:00:00+02:00
0.20329,0.01958,10.3823,2022-10-19T16:00:00+02:00,2022-10-19T17:00:00+02:00
0.20266,0.01952,10.3823,2022-10-19T17:00:00+02:00,2022-10-19T18:00:00+02:00
0.19726,0.019,10.3823,2022-10-19T18:00:00+02:00,2022-10-19T19:00:00+02:00
0.19716,0.01899,10.3823,2022-10-19T19:00:00+02:00,2022-10-19T20:00:00+02:00
0.19872,0.01914,10.3823,2022-10-19T20:00:00+02:00,2022-10-19T21:00:00+02:00
